DATE,OFFENSE
5/29/16,SEX ABUSE
5/29/16,ASSAULT W/DANGEROUS WEAPON
5/29/16,ASSAULT W/DANGEROUS WEAPON
5/29/16,ASSAULT W/DANGEROUS WEAPON
5/29/16,ASSAULT W/DANGEROUS WEAPON
5/29/16,ASSAULT W/DANGEROUS WEAPON
5/29/16,ROBBERY
5/29/16,ASSAULT W/DANGEROUS WEAPON
5/29/16,ROBBERY
5/29/16,ROBBERY
5/29/16,ROBBERY
5/29/16,ROBBERY
5/29/16,ROBBERY
5/29/16,ROBBERY
5/29/16,ROBBERY
5/29/16,ASSAULT W/DANGEROUS WEAPON
5/30/16,ROBBERY
5/30/16,ROBBERY
5/30/16,ROBBERY
5/30/16,ROBBERY
5/30/16,ROBBERY
5/30/16,HOMICIDE
5/30/16,ROBBERY
5/30/16,ROBBERY
5/30/16,ROBBERY
5/30/16,ROBBERY
5/30/16,ROBBERY
5/30/16,ROBBERY
5/30/16,ROBBERY
5/30/16,HOMICIDE
5/30/16,ASSAULT W/DANGEROUS WEAPON
5/30/16,ROBBERY
5/31/16,ASSAULT W/DANGEROUS WEAPON
5/31/16,ASSAULT W/DANGEROUS WEAPON
5/31/16,ASSAULT W/DANGEROUS WEAPON
5/31/16,ROBBERY
5/31/16,ROBBERY
5/31/16,ROBBERY
5/31/16,ROBBERY
5/31/16,ASSAULT W/DANGEROUS WEAPON
5/31/16,SEX ABUSE
5/31/16,ASSAULT W/DANGEROUS WEAPON
5/31/16,ASSAULT W/DANGEROUS WEAPON
5/31/16,ASSAULT W/DANGEROUS WEAPON
5/31/16,ROBBERY
5/31/16,ASSAULT W/DANGEROUS WEAPON
5/31/16,ROBBERY
5/31/16,ROBBERY
5/31/16,SEX ABUSE
5/31/16,ROBBERY
5/31/16,ASSAULT W/DANGEROUS WEAPON
5/31/16,ASSAULT W/DANGEROUS WEAPON
5/31/16,ASSAULT W/DANGEROUS WEAPON
5/31/16,ASSAULT W/DANGEROUS WEAPON
5/31/16,ROBBERY
5/31/16,ROBBERY
5/31/16,ASSAULT W/DANGEROUS WEAPON
5/31/16,ROBBERY
5/31/16,ASSAULT W/DANGEROUS WEAPON
5/31/16,ROBBERY
6/1/16,ROBBERY
6/1/16,ROBBERY
6/1/16,ROBBERY
6/1/16,ASSAULT W/DANGEROUS WEAPON
6/1/16,ASSAULT W/DANGEROUS WEAPON
6/1/16,ROBBERY
6/1/16,ROBBERY
6/1/16,ASSAULT W/DANGEROUS WEAPON
6/1/16,ASSAULT W/DANGEROUS WEAPON
6/1/16,ROBBERY
6/1/16,ROBBERY
6/1/16,ROBBERY
6/1/16,ASSAULT W/DANGEROUS WEAPON
6/1/16,ASSAULT W/DANGEROUS WEAPON
6/1/16,ASSAULT W/DANGEROUS WEAPON
6/1/16,ROBBERY
6/2/16,ROBBERY
6/2/16,ASSAULT W/DANGEROUS WEAPON
6/2/16,ROBBERY
6/2/16,ASSAULT W/DANGEROUS WEAPON
6/2/16,ROBBERY
6/2/16,ASSAULT W/DANGEROUS WEAPON
6/2/16,ROBBERY
6/2/16,ASSAULT W/DANGEROUS WEAPON
6/2/16,ASSAULT W/DANGEROUS WEAPON
6/2/16,ROBBERY
6/2/16,ASSAULT W/DANGEROUS WEAPON
6/2/16,ROBBERY
6/2/16,ROBBERY
6/3/16,ROBBERY
6/3/16,ASSAULT W/DANGEROUS WEAPON
6/3/16,ASSAULT W/DANGEROUS WEAPON
6/3/16,ASSAULT W/DANGEROUS WEAPON
6/3/16,ROBBERY
6/3/16,ROBBERY
6/3/16,ASSAULT W/DANGEROUS WEAPON
6/3/16,SEX ABUSE
6/3/16,ASSAULT W/DANGEROUS WEAPON
6/3/16,ROBBERY
6/3/16,ASSAULT W/DANGEROUS WEAPON
6/4/16,ROBBERY
6/4/16,ASSAULT W/DANGEROUS WEAPON
6/4/16,ASSAULT W/DANGEROUS WEAPON
6/4/16,ASSAULT W/DANGEROUS WEAPON
6/4/16,ROBBERY
6/4/16,ASSAULT W/DANGEROUS WEAPON
6/4/16,ROBBERY
6/4/16,ASSAULT W/DANGEROUS WEAPON
6/4/16,ROBBERY
6/4/16,SEX ABUSE
6/4/16,ROBBERY
6/4/16,ROBBERY
6/5/16,ASSAULT W/DANGEROUS WEAPON
6/5/16,ASSAULT W/DANGEROUS WEAPON
6/5/16,ROBBERY
6/5/16,SEX ABUSE
6/5/16,ROBBERY
6/5/16,ASSAULT W/DANGEROUS WEAPON
6/5/16,ASSAULT W/DANGEROUS WEAPON
6/5/16,ASSAULT W/DANGEROUS WEAPON
6/5/16,ASSAULT W/DANGEROUS WEAPON
6/5/16,ROBBERY
6/5/16,ROBBERY
6/5/16,ROBBERY
6/5/16,ROBBERY
6/5/16,ROBBERY
6/6/16,ASSAULT W/DANGEROUS WEAPON
6/6/16,ROBBERY
6/6/16,ASSAULT W/DANGEROUS WEAPON
6/6/16,HOMICIDE
6/6/16,ROBBERY
6/6/16,ROBBERY
6/6/16,ASSAULT W/DANGEROUS WEAPON
6/6/16,ROBBERY
6/6/16,ASSAULT W/DANGEROUS WEAPON
6/6/16,ASSAULT W/DANGEROUS WEAPON
6/6/16,ASSAULT W/DANGEROUS WEAPON
6/6/16,ROBBERY
6/7/16,ASSAULT W/DANGEROUS WEAPON
6/7/16,ASSAULT W/DANGEROUS WEAPON
6/7/16,ASSAULT W/DANGEROUS WEAPON
6/7/16,ASSAULT W/DANGEROUS WEAPON
6/7/16,ROBBERY
6/7/16,ROBBERY
6/7/16,ROBBERY
6/7/16,ASSAULT W/DANGEROUS WEAPON
6/7/16,ASSAULT W/DANGEROUS WEAPON
6/7/16,ASSAULT W/DANGEROUS WEAPON
6/7/16,ASSAULT W/DANGEROUS WEAPON
6/7/16,ASSAULT W/DANGEROUS WEAPON
6/8/16,ROBBERY
6/8/16,ROBBERY
6/8/16,ROBBERY
6/8/16,ASSAULT W/DANGEROUS WEAPON
6/8/16,ASSAULT W/DANGEROUS WEAPON
6/8/16,ROBBERY
6/8/16,ASSAULT W/DANGEROUS WEAPON
6/8/16,ROBBERY
6/8/16,ROBBERY
6/8/16,ASSAULT W/DANGEROUS WEAPON
6/8/16,ROBBERY
6/8/16,ROBBERY
6/8/16,ROBBERY
6/8/16,ASSAULT W/DANGEROUS WEAPON
6/8/16,ASSAULT W/DANGEROUS WEAPON
6/8/16,ASSAULT W/DANGEROUS WEAPON
6/9/16,ASSAULT W/DANGEROUS WEAPON
6/9/16,ASSAULT W/DANGEROUS WEAPON
6/9/16,ASSAULT W/DANGEROUS WEAPON
6/9/16,ROBBERY
6/9/16,ASSAULT W/DANGEROUS WEAPON
6/9/16,ASSAULT W/DANGEROUS WEAPON
6/9/16,ASSAULT W/DANGEROUS WEAPON
6/9/16,ASSAULT W/DANGEROUS WEAPON
6/9/16,ASSAULT W/DANGEROUS WEAPON
6/9/16,ROBBERY
6/9/16,SEX ABUSE
6/9/16,ASSAULT W/DANGEROUS WEAPON
6/9/16,ASSAULT W/DANGEROUS WEAPON
6/10/16,ASSAULT W/DANGEROUS WEAPON
6/10/16,SEX ABUSE
6/10/16,ROBBERY
6/10/16,ASSAULT W/DANGEROUS WEAPON
6/10/16,ROBBERY
6/10/16,ROBBERY
6/10/16,ROBBERY
6/10/16,ASSAULT W/DANGEROUS WEAPON
6/10/16,ASSAULT W/DANGEROUS WEAPON
6/10/16,ROBBERY
6/10/16,ASSAULT W/DANGEROUS WEAPON
6/10/16,ASSAULT W/DANGEROUS WEAPON
6/10/16,ROBBERY
6/10/16,ROBBERY
6/10/16,ROBBERY
6/10/16,ASSAULT W/DANGEROUS WEAPON
6/10/16,ROBBERY
6/10/16,ROBBERY
6/10/16,ROBBERY
6/10/16,ROBBERY
6/10/16,ROBBERY
6/10/16,SEX ABUSE
6/10/16,SEX ABUSE
6/10/16,ASSAULT W/DANGEROUS WEAPON
6/10/16,HOMICIDE
6/11/16,ASSAULT W/DANGEROUS WEAPON
6/11/16,ROBBERY
6/11/16,ASSAULT W/DANGEROUS WEAPON
6/11/16,ASSAULT W/DANGEROUS WEAPON
6/11/16,ASSAULT W/DANGEROUS WEAPON
6/11/16,ROBBERY
6/11/16,ROBBERY
6/11/16,ASSAULT W/DANGEROUS WEAPON
6/11/16,ROBBERY
6/11/16,ASSAULT W/DANGEROUS WEAPON
6/11/16,ASSAULT W/DANGEROUS WEAPON
6/11/16,ASSAULT W/DANGEROUS WEAPON
6/11/16,ROBBERY
6/11/16,ASSAULT W/DANGEROUS WEAPON
6/11/16,ASSAULT W/DANGEROUS WEAPON
6/11/16,ASSAULT W/DANGEROUS WEAPON
6/11/16,ROBBERY
6/11/16,ASSAULT W/DANGEROUS WEAPON
6/11/16,ASSAULT W/DANGEROUS WEAPON
6/11/16,ASSAULT W/DANGEROUS WEAPON
6/11/16,ASSAULT W/DANGEROUS WEAPON
6/11/16,ASSAULT W/DANGEROUS WEAPON
6/12/16,ROBBERY
6/12/16,ROBBERY
6/12/16,ASSAULT W/DANGEROUS WEAPON
6/12/16,ROBBERY
6/12/16,ROBBERY
6/12/16,ROBBERY
6/12/16,ASSAULT W/DANGEROUS WEAPON
6/12/16,ROBBERY
6/12/16,ASSAULT W/DANGEROUS WEAPON
6/12/16,ASSAULT W/DANGEROUS WEAPON
6/12/16,ASSAULT W/DANGEROUS WEAPON
6/12/16,ASSAULT W/DANGEROUS WEAPON
6/12/16,ASSAULT W/DANGEROUS WEAPON
6/12/16,ASSAULT W/DANGEROUS WEAPON
6/12/16,ROBBERY
6/12/16,ASSAULT W/DANGEROUS WEAPON
6/12/16,HOMICIDE
6/12/16,ROBBERY
6/12/16,SEX ABUSE
6/12/16,ASSAULT W/DANGEROUS WEAPON
6/12/16,ASSAULT W/DANGEROUS WEAPON
6/13/16,ROBBERY
6/13/16,ROBBERY
6/13/16,ASSAULT W/DANGEROUS WEAPON
6/13/16,ASSAULT W/DANGEROUS WEAPON
6/13/16,ASSAULT W/DANGEROUS WEAPON
6/13/16,ROBBERY
6/13/16,SEX ABUSE
6/13/16,ASSAULT W/DANGEROUS WEAPON
6/13/16,ASSAULT W/DANGEROUS WEAPON
6/13/16,ASSAULT W/DANGEROUS WEAPON
6/13/16,ROBBERY
6/13/16,ROBBERY
6/13/16,ROBBERY
6/13/16,ROBBERY
6/13/16,ASSAULT W/DANGEROUS WEAPON
6/13/16,ROBBERY
6/13/16,ROBBERY
6/13/16,ASSAULT W/DANGEROUS WEAPON
6/13/16,ASSAULT W/DANGEROUS WEAPON
6/13/16,ASSAULT W/DANGEROUS WEAPON
6/13/16,ROBBERY
6/13/16,ROBBERY
6/13/16,ROBBERY
6/13/16,ROBBERY
6/13/16,ROBBERY
6/14/16,ASSAULT W/DANGEROUS WEAPON
6/14/16,ASSAULT W/DANGEROUS WEAPON
6/14/16,ASSAULT W/DANGEROUS WEAPON
6/14/16,ASSAULT W/DANGEROUS WEAPON
6/14/16,HOMICIDE
6/14/16,ASSAULT W/DANGEROUS WEAPON
6/14/16,ASSAULT W/DANGEROUS WEAPON
6/14/16,ROBBERY
6/14/16,ASSAULT W/DANGEROUS WEAPON
6/14/16,ASSAULT W/DANGEROUS WEAPON
6/14/16,ASSAULT W/DANGEROUS WEAPON
6/14/16,ROBBERY
6/14/16,ROBBERY
6/14/16,ROBBERY
6/14/16,ASSAULT W/DANGEROUS WEAPON
6/14/16,ASSAULT W/DANGEROUS WEAPON
6/14/16,ASSAULT W/DANGEROUS WEAPON
6/15/16,ASSAULT W/DANGEROUS WEAPON
6/15/16,ASSAULT W/DANGEROUS WEAPON
6/15/16,ASSAULT W/DANGEROUS WEAPON
6/15/16,ASSAULT W/DANGEROUS WEAPON
6/15/16,ASSAULT W/DANGEROUS WEAPON
6/15/16,ROBBERY
6/15/16,ROBBERY
6/15/16,ASSAULT W/DANGEROUS WEAPON
6/15/16,ROBBERY
6/15/16,ROBBERY
6/15/16,ASSAULT W/DANGEROUS WEAPON
6/15/16,ROBBERY
6/15/16,ROBBERY
6/15/16,ROBBERY
6/15/16,ROBBERY
6/15/16,ROBBERY
6/15/16,ROBBERY
6/15/16,ROBBERY
6/15/16,ROBBERY
6/15/16,ROBBERY
6/15/16,ROBBERY
6/15/16,ASSAULT W/DANGEROUS WEAPON
6/16/16,ROBBERY
6/16/16,ASSAULT W/DANGEROUS WEAPON
6/16/16,SEX ABUSE
6/16/16,ROBBERY
6/16/16,ASSAULT W/DANGEROUS WEAPON
6/16/16,ROBBERY
6/16/16,ROBBERY
6/16/16,ROBBERY
6/16/16,ROBBERY
6/16/16,ROBBERY
6/16/16,ASSAULT W/DANGEROUS WEAPON
6/16/16,SEX ABUSE
6/16/16,ASSAULT W/DANGEROUS WEAPON
6/16/16,ASSAULT W/DANGEROUS WEAPON
6/16/16,ASSAULT W/DANGEROUS WEAPON
6/16/16,ROBBERY
6/16/16,ROBBERY
6/16/16,ASSAULT W/DANGEROUS WEAPON
6/16/16,ASSAULT W/DANGEROUS WEAPON
6/17/16,ROBBERY
6/17/16,ROBBERY
6/17/16,ROBBERY
6/17/16,ROBBERY
6/17/16,ASSAULT W/DANGEROUS WEAPON
6/17/16,ASSAULT W/DANGEROUS WEAPON
6/17/16,ROBBERY
6/17/16,ROBBERY
6/17/16,ASSAULT W/DANGEROUS WEAPON
6/17/16,ROBBERY
6/17/16,ROBBERY
6/17/16,ROBBERY
6/17/16,ASSAULT W/DANGEROUS WEAPON
6/17/16,ROBBERY
6/17/16,ASSAULT W/DANGEROUS WEAPON
6/17/16,ROBBERY
6/17/16,ROBBERY
6/18/16,ASSAULT W/DANGEROUS WEAPON
6/18/16,ROBBERY
6/18/16,ROBBERY
6/18/16,ASSAULT W/DANGEROUS WEAPON
6/18/16,ROBBERY
6/18/16,ROBBERY
6/18/16,ROBBERY
6/18/16,ASSAULT W/DANGEROUS WEAPON
6/18/16,HOMICIDE
6/18/16,ROBBERY
6/18/16,ASSAULT W/DANGEROUS WEAPON
6/18/16,ASSAULT W/DANGEROUS WEAPON
6/18/16,SEX ABUSE
6/18/16,ROBBERY
6/18/16,ASSAULT W/DANGEROUS WEAPON
6/18/16,ASSAULT W/DANGEROUS WEAPON
6/18/16,ROBBERY
6/19/16,ROBBERY
6/19/16,ROBBERY
6/19/16,ASSAULT W/DANGEROUS WEAPON
6/19/16,ROBBERY
6/19/16,ASSAULT W/DANGEROUS WEAPON
6/19/16,ROBBERY
6/19/16,ASSAULT W/DANGEROUS WEAPON
6/19/16,ROBBERY
6/19/16,ROBBERY
6/19/16,ASSAULT W/DANGEROUS WEAPON
6/19/16,ROBBERY
6/19/16,ASSAULT W/DANGEROUS WEAPON
6/19/16,ASSAULT W/DANGEROUS WEAPON
6/19/16,ASSAULT W/DANGEROUS WEAPON
6/19/16,ASSAULT W/DANGEROUS WEAPON
6/19/16,ROBBERY
6/19/16,ASSAULT W/DANGEROUS WEAPON
6/19/16,ASSAULT W/DANGEROUS WEAPON
6/19/16,ASSAULT W/DANGEROUS WEAPON
6/19/16,ASSAULT W/DANGEROUS WEAPON
6/19/16,ROBBERY
6/20/16,SEX ABUSE
6/20/16,ROBBERY
6/20/16,ROBBERY
6/20/16,ASSAULT W/DANGEROUS WEAPON
6/20/16,ASSAULT W/DANGEROUS WEAPON
6/20/16,ASSAULT W/DANGEROUS WEAPON
6/20/16,ROBBERY
6/20/16,ASSAULT W/DANGEROUS WEAPON
6/20/16,ASSAULT W/DANGEROUS WEAPON
6/20/16,ROBBERY
6/20/16,HOMICIDE
6/21/16,ROBBERY
6/21/16,ROBBERY
6/21/16,ROBBERY
6/21/16,ASSAULT W/DANGEROUS WEAPON
6/21/16,ROBBERY
6/21/16,HOMICIDE
6/21/16,ROBBERY
6/21/16,ROBBERY
6/21/16,ASSAULT W/DANGEROUS WEAPON
6/21/16,ROBBERY
6/21/16,SEX ABUSE
6/21/16,ROBBERY
6/21/16,ROBBERY
6/21/16,ROBBERY
6/21/16,ASSAULT W/DANGEROUS WEAPON
6/21/16,SEX ABUSE
6/21/16,ROBBERY
6/21/16,ASSAULT W/DANGEROUS WEAPON
6/21/16,ROBBERY
6/22/16,ROBBERY
6/22/16,ASSAULT W/DANGEROUS WEAPON
6/22/16,ROBBERY
6/22/16,ASSAULT W/DANGEROUS WEAPON
6/22/16,ASSAULT W/DANGEROUS WEAPON
6/22/16,ROBBERY
6/22/16,ASSAULT W/DANGEROUS WEAPON
6/22/16,ASSAULT W/DANGEROUS WEAPON
6/22/16,ROBBERY
6/22/16,ASSAULT W/DANGEROUS WEAPON
6/22/16,ASSAULT W/DANGEROUS WEAPON
6/22/16,ROBBERY
6/22/16,ROBBERY
6/22/16,ROBBERY
6/22/16,SEX ABUSE
6/22/16,ASSAULT W/DANGEROUS WEAPON
6/22/16,ASSAULT W/DANGEROUS WEAPON
6/22/16,SEX ABUSE
6/23/16,ROBBERY
6/23/16,ASSAULT W/DANGEROUS WEAPON
6/23/16,ROBBERY
6/23/16,ASSAULT W/DANGEROUS WEAPON
6/23/16,ROBBERY
6/23/16,ROBBERY
6/23/16,ASSAULT W/DANGEROUS WEAPON
6/23/16,ASSAULT W/DANGEROUS WEAPON
6/23/16,ROBBERY
6/23/16,ASSAULT W/DANGEROUS WEAPON
6/23/16,ROBBERY
6/23/16,ROBBERY
6/23/16,ASSAULT W/DANGEROUS WEAPON
6/23/16,ROBBERY
6/24/16,ASSAULT W/DANGEROUS WEAPON
6/24/16,ASSAULT W/DANGEROUS WEAPON
6/24/16,ASSAULT W/DANGEROUS WEAPON
6/24/16,ROBBERY
6/24/16,ASSAULT W/DANGEROUS WEAPON
6/24/16,ASSAULT W/DANGEROUS WEAPON
6/24/16,ASSAULT W/DANGEROUS WEAPON
6/24/16,ROBBERY
6/24/16,ROBBERY
6/24/16,ROBBERY
6/24/16,ASSAULT W/DANGEROUS WEAPON
6/24/16,ROBBERY
6/24/16,ASSAULT W/DANGEROUS WEAPON
6/24/16,ROBBERY
6/25/16,ASSAULT W/DANGEROUS WEAPON
6/25/16,ASSAULT W/DANGEROUS WEAPON
6/25/16,SEX ABUSE
6/25/16,ASSAULT W/DANGEROUS WEAPON
6/25/16,ASSAULT W/DANGEROUS WEAPON
6/25/16,SEX ABUSE
6/25/16,ASSAULT W/DANGEROUS WEAPON
6/25/16,ROBBERY
6/25/16,ASSAULT W/DANGEROUS WEAPON
6/25/16,SEX ABUSE
6/25/16,ROBBERY
6/25/16,ROBBERY
6/25/16,ROBBERY
6/25/16,ASSAULT W/DANGEROUS WEAPON
6/25/16,ASSAULT W/DANGEROUS WEAPON
6/26/16,ASSAULT W/DANGEROUS WEAPON
6/26/16,ROBBERY
6/26/16,HOMICIDE
6/26/16,ASSAULT W/DANGEROUS WEAPON
6/26/16,ROBBERY
6/26/16,ASSAULT W/DANGEROUS WEAPON
6/26/16,ROBBERY
6/26/16,ASSAULT W/DANGEROUS WEAPON
6/26/16,SEX ABUSE
6/26/16,ASSAULT W/DANGEROUS WEAPON
6/26/16,ASSAULT W/DANGEROUS WEAPON
6/26/16,ASSAULT W/DANGEROUS WEAPON
6/26/16,SEX ABUSE
6/26/16,ASSAULT W/DANGEROUS WEAPON
6/26/16,SEX ABUSE
6/26/16,SEX ABUSE
6/26/16,ROBBERY
6/26/16,ASSAULT W/DANGEROUS WEAPON
6/27/16,ASSAULT W/DANGEROUS WEAPON
6/27/16,ROBBERY
6/27/16,ROBBERY
6/27/16,ROBBERY
6/27/16,ASSAULT W/DANGEROUS WEAPON
6/27/16,ROBBERY
6/27/16,ASSAULT W/DANGEROUS WEAPON
6/27/16,SEX ABUSE
6/27/16,ROBBERY
6/27/16,ASSAULT W/DANGEROUS WEAPON
6/27/16,ROBBERY
6/27/16,ASSAULT W/DANGEROUS WEAPON
6/27/16,ROBBERY
6/27/16,ASSAULT W/DANGEROUS WEAPON
6/28/16,ASSAULT W/DANGEROUS WEAPON
6/28/16,ROBBERY
6/28/16,ROBBERY
6/28/16,ROBBERY
6/28/16,ASSAULT W/DANGEROUS WEAPON
6/28/16,ASSAULT W/DANGEROUS WEAPON
6/28/16,ROBBERY
6/28/16,ASSAULT W/DANGEROUS WEAPON
6/28/16,ASSAULT W/DANGEROUS WEAPON
6/28/16,ROBBERY
6/28/16,ROBBERY
6/28/16,ROBBERY
6/28/16,ROBBERY
6/28/16,ASSAULT W/DANGEROUS WEAPON
6/28/16,ROBBERY
6/28/16,ROBBERY
6/28/16,ASSAULT W/DANGEROUS WEAPON
6/28/16,ASSAULT W/DANGEROUS WEAPON
6/29/16,ASSAULT W/DANGEROUS WEAPON
6/29/16,ROBBERY
6/29/16,ROBBERY
6/29/16,ROBBERY
6/29/16,ROBBERY
6/29/16,ROBBERY
6/29/16,ASSAULT W/DANGEROUS WEAPON
6/29/16,ASSAULT W/DANGEROUS WEAPON
6/29/16,ROBBERY
6/29/16,ROBBERY
6/29/16,ROBBERY
6/29/16,ASSAULT W/DANGEROUS WEAPON
6/29/16,ROBBERY
6/29/16,ASSAULT W/DANGEROUS WEAPON
6/29/16,ROBBERY
6/29/16,ROBBERY
6/29/16,ASSAULT W/DANGEROUS WEAPON
6/30/16,ASSAULT W/DANGEROUS WEAPON
6/30/16,ROBBERY
6/30/16,ROBBERY
6/30/16,ROBBERY
6/30/16,ASSAULT W/DANGEROUS WEAPON
6/30/16,ROBBERY
6/30/16,ASSAULT W/DANGEROUS WEAPON
6/30/16,ASSAULT W/DANGEROUS WEAPON
6/30/16,ROBBERY
6/30/16,ROBBERY
6/30/16,ROBBERY
6/30/16,ASSAULT W/DANGEROUS WEAPON
6/30/16,ASSAULT W/DANGEROUS WEAPON
6/30/16,HOMICIDE
6/30/16,ROBBERY
6/30/16,ROBBERY
6/30/16,ASSAULT W/DANGEROUS WEAPON
7/1/16,ROBBERY
7/1/16,ASSAULT W/DANGEROUS WEAPON
7/1/16,SEX ABUSE
7/1/16,SEX ABUSE
7/1/16,ROBBERY
7/1/16,ROBBERY
7/1/16,ROBBERY
7/1/16,ROBBERY
7/1/16,ROBBERY
7/1/16,ASSAULT W/DANGEROUS WEAPON
7/1/16,SEX ABUSE
7/1/16,ASSAULT W/DANGEROUS WEAPON
7/1/16,ROBBERY
7/1/16,ROBBERY
7/1/16,ROBBERY
7/1/16,SEX ABUSE
7/1/16,ROBBERY
7/1/16,ROBBERY
7/2/16,ROBBERY
7/2/16,ASSAULT W/DANGEROUS WEAPON
7/2/16,ROBBERY
7/2/16,ROBBERY
7/2/16,ASSAULT W/DANGEROUS WEAPON
7/2/16,ASSAULT W/DANGEROUS WEAPON
7/2/16,ASSAULT W/DANGEROUS WEAPON
7/2/16,ROBBERY
7/2/16,ASSAULT W/DANGEROUS WEAPON
7/2/16,SEX ABUSE
7/2/16,ASSAULT W/DANGEROUS WEAPON
7/2/16,ASSAULT W/DANGEROUS WEAPON
7/2/16,ROBBERY
7/2/16,ROBBERY
7/2/16,SEX ABUSE
7/2/16,HOMICIDE
7/2/16,ASSAULT W/DANGEROUS WEAPON
7/2/16,ASSAULT W/DANGEROUS WEAPON
7/2/16,ROBBERY
7/2/16,ASSAULT W/DANGEROUS WEAPON
7/2/16,ROBBERY
7/2/16,ROBBERY
7/3/16,ROBBERY
7/3/16,ASSAULT W/DANGEROUS WEAPON
7/3/16,ROBBERY
7/3/16,ROBBERY
7/3/16,ROBBERY
7/3/16,ASSAULT W/DANGEROUS WEAPON
7/3/16,ASSAULT W/DANGEROUS WEAPON
7/3/16,ROBBERY
7/3/16,ASSAULT W/DANGEROUS WEAPON
7/3/16,ROBBERY
7/3/16,ASSAULT W/DANGEROUS WEAPON
7/3/16,ASSAULT W/DANGEROUS WEAPON
7/3/16,ASSAULT W/DANGEROUS WEAPON
7/3/16,ASSAULT W/DANGEROUS WEAPON
7/3/16,ROBBERY
7/4/16,ASSAULT W/DANGEROUS WEAPON
7/4/16,SEX ABUSE
7/4/16,ASSAULT W/DANGEROUS WEAPON
7/4/16,ROBBERY
7/4/16,ROBBERY
7/4/16,ASSAULT W/DANGEROUS WEAPON
7/4/16,HOMICIDE
7/4/16,ASSAULT W/DANGEROUS WEAPON
7/4/16,ASSAULT W/DANGEROUS WEAPON
7/4/16,ROBBERY
7/4/16,ROBBERY
7/4/16,ROBBERY
7/4/16,ASSAULT W/DANGEROUS WEAPON
7/4/16,HOMICIDE
7/4/16,ASSAULT W/DANGEROUS WEAPON
7/4/16,ROBBERY
7/4/16,ROBBERY
7/4/16,ROBBERY
7/4/16,ASSAULT W/DANGEROUS WEAPON
7/4/16,ASSAULT W/DANGEROUS WEAPON
7/5/16,ASSAULT W/DANGEROUS WEAPON
7/5/16,ASSAULT W/DANGEROUS WEAPON
7/5/16,ROBBERY
7/5/16,ASSAULT W/DANGEROUS WEAPON
7/5/16,ROBBERY
7/5/16,ASSAULT W/DANGEROUS WEAPON
7/5/16,ASSAULT W/DANGEROUS WEAPON
7/5/16,ASSAULT W/DANGEROUS WEAPON
7/5/16,ROBBERY
7/5/16,ROBBERY
7/5/16,ROBBERY
7/5/16,ROBBERY
7/5/16,ROBBERY
7/5/16,ASSAULT W/DANGEROUS WEAPON
7/5/16,ROBBERY
7/5/16,ROBBERY
7/5/16,ASSAULT W/DANGEROUS WEAPON
7/5/16,ASSAULT W/DANGEROUS WEAPON
7/5/16,ASSAULT W/DANGEROUS WEAPON
7/6/16,ROBBERY
7/6/16,ROBBERY
7/6/16,ASSAULT W/DANGEROUS WEAPON
7/6/16,ASSAULT W/DANGEROUS WEAPON
7/6/16,ROBBERY
7/6/16,ASSAULT W/DANGEROUS WEAPON
7/6/16,ROBBERY
7/6/16,ASSAULT W/DANGEROUS WEAPON
7/6/16,ASSAULT W/DANGEROUS WEAPON
7/6/16,ROBBERY
7/6/16,ASSAULT W/DANGEROUS WEAPON
7/6/16,ROBBERY
7/6/16,ROBBERY
7/6/16,ROBBERY
7/6/16,ROBBERY
7/6/16,ROBBERY
7/7/16,ROBBERY
7/7/16,ASSAULT W/DANGEROUS WEAPON
7/7/16,ASSAULT W/DANGEROUS WEAPON
7/7/16,ASSAULT W/DANGEROUS WEAPON
7/7/16,ROBBERY
7/7/16,ASSAULT W/DANGEROUS WEAPON
7/7/16,ROBBERY
7/7/16,ASSAULT W/DANGEROUS WEAPON
7/7/16,ROBBERY
7/7/16,ASSAULT W/DANGEROUS WEAPON
7/7/16,ASSAULT W/DANGEROUS WEAPON
7/7/16,ASSAULT W/DANGEROUS WEAPON
7/7/16,SEX ABUSE
7/7/16,ROBBERY
7/7/16,ROBBERY
7/8/16,ASSAULT W/DANGEROUS WEAPON
7/8/16,ROBBERY
7/8/16,ASSAULT W/DANGEROUS WEAPON
7/8/16,ROBBERY
7/8/16,ROBBERY
7/8/16,ROBBERY
7/8/16,ROBBERY
7/8/16,ROBBERY
7/8/16,ROBBERY
7/8/16,ASSAULT W/DANGEROUS WEAPON
7/8/16,ROBBERY
7/8/16,ROBBERY
7/8/16,ASSAULT W/DANGEROUS WEAPON
7/8/16,ASSAULT W/DANGEROUS WEAPON
7/8/16,ASSAULT W/DANGEROUS WEAPON
7/9/16,ROBBERY
7/9/16,HOMICIDE
7/9/16,ROBBERY
7/9/16,ROBBERY
7/9/16,ASSAULT W/DANGEROUS WEAPON
7/9/16,ROBBERY
7/9/16,ROBBERY
7/9/16,ROBBERY
7/9/16,ASSAULT W/DANGEROUS WEAPON
7/9/16,ROBBERY
7/9/16,SEX ABUSE
7/10/16,ROBBERY
7/10/16,ROBBERY
7/10/16,SEX ABUSE
7/10/16,ROBBERY
7/10/16,ROBBERY
7/10/16,SEX ABUSE
7/10/16,SEX ABUSE
7/10/16,ROBBERY
7/10/16,ASSAULT W/DANGEROUS WEAPON
7/10/16,ASSAULT W/DANGEROUS WEAPON
7/10/16,SEX ABUSE
